year,month,precipitation(mm),snow_depth(cm),mean_temperature(°C),min_temperature(°C),max_temperature(°C)
2016,4,59.9,0.0,4.226666666666667,0.12333333333333332,9.146666666666667
2016,5,31.099999999999998,0.0,12.764516129032257,5.203225806451614,18.993548387096773
2016,6,74.4,0.0,14.723333333333333,8.9,20.153333333333332
2016,7,56.800000000000004,0.0,16.787096774193547,12.383870967741935,21.35483870967742
2016,8,67.3,0.0,14.98709677419355,11.464516129032257,19.322580645161292
2016,9,40.3,0.0,11.506666666666666,6.9366666666666665,16.65
2016,10,12.7,0.0,3.57741935483871,1.035483870967742,6.458064516129032
2016,11,54.1,1.1666666666666667,-1.3666666666666667,-3.5833333333333335,0.5733333333333334
2016,12,23.7,1.7419354838709677,-1.5548387096774194,-4.567741935483871,0.9806451612903225
2017,1,24.3,5.0,-3.325806451612903,-6.083870967741936,-1.0548387096774194
2017,2,23.6,8.0,-4.160714285714286,-7.535714285714286,-0.8535714285714286
2017,3,34.5,1.9166666666666667,0.36129032258064514,-2.5258064516129033,3.696774193548387
2017,4,33.4,0.2777777777777778,1.78,-2.33,6.66
2017,5,13.4,0.0,8.912903225806453,1.8548387096774193,15.074193548387097
2017,6,101.7,0.0,12.823333333333332,7.506666666666666,17.766666666666666
2017,7,44.6,0.0,14.86774193548387,9.87741935483871,19.87741935483871
2017,8,93.9,0.0,14.580645161290322,10.45483870967742,18.970967741935485
2017,9,41.699999999999996,0.0,10.403333333333334,7.386666666666667,14.110000000000001
2017,10,110.7,0.41935483870967744,4.216129032258064,1.9129032258064516,6.877419354838709
2017,11,60.6,0.0,2.24,0.2700000000000001,3.9566666666666666
2017,12,74.5,5.451612903225806,-0.05483870967741932,-1.8064516129032258,1.574193548387097
2018,1,48.1,5.451612903225806,-3.2451612903225806,-5.27741935483871,-1.564516129032258
2018,2,12.4,16.25,-9.335714285714285,-12.696428571428571,-5.421428571428572
2018,3,15.6,19.06451612903226,-5.819354838709677,-11.061290322580644,-0.7580645161290323
